ISO3,Country,Year,Residence,Improved Water %,Improved Sanitation %,Under 5 Mortality Rates,Income Group,Region,Total Population,GDP per Capita $,Population Rural %,Population Urban %
ZMB,Zambia,2002,Urban,84.9,47.7,148.6,Low income,Sub-Saharan Africa,11064976.0,2744.103027,63.575,36.425
ZMB,Zambia,2002,Rural,40.3,17.3,148.6,Low income,Sub-Saharan Africa,11064976.0,2744.103027,63.575,36.425
ZMB,Zambia,2003,Urban,85.4,48.2,144.3,Low income,Sub-Saharan Africa,11403666.0,2864.846191,63.061,36.939
ZMB,Zambia,2003,Rural,42.2,18.5,144.3,Low income,Sub-Saharan Africa,11403666.0,2864.846191,63.061,36.939
ZMB,Zambia,2004,Urban,85.9,48.7,139.8,Low income,Sub-Saharan Africa,11752945.0,3035.772705,62.546,37.454
ZMB,Zambia,2004,Rural,44.1,19.7,139.8,Low income,Sub-Saharan Africa,11752945.0,3035.772705,62.546,37.454
ZMB,Zambia,2005,Urban,86.4,49.2,135.2,Low income,Sub-Saharan Africa,12113645.0,3177.301514,62.03,37.97
ZMB,Zambia,2005,Rural,46.0,20.9,135.2,Low income,Sub-Saharan Africa,12113645.0,3177.301514,62.03,37.97
ZMB,Zambia,2006,Urban,86.5,49.4,130.4,Low income,Sub-Saharan Africa,12486604.0,3373.25708,61.513,38.487
ZMB,Zambia,2006,Rural,47.5,21.6,130.4,Low income,Sub-Saharan Africa,12486604.0,3373.25708,61.513,38.487
ZMB,Zambia,2007,Urban,86.6,49.6,125.4,Low income,Sub-Saharan Africa,12872659.0,3468.101563,60.995,39.005
ZMB,Zambia,2007,Rural,49.0,22.3,125.4,Low income,Sub-Saharan Africa,12872659.0,3468.101563,60.995,39.005
ZMB,Zambia,2008,Urban,86.6,49.8,120.3,Low income,Sub-Saharan Africa,13272659.0,3625.32251,60.476,39.524
ZMB,Zambia,2008,Rural,50.3,22.8,120.3,Low income,Sub-Saharan Africa,13272659.0,3625.32251,60.476,39.524
ZMB,Zambia,2009,Urban,86.4,50.0,115.0,Low income,Sub-Saharan Africa,13687357.0,3815.155762,59.956,40.044
ZMB,Zambia,2009,Rural,51.3,23.0,115.0,Low income,Sub-Saharan Africa,13687357.0,3815.155762,59.956,40.044
ZMB,Zambia,2010,Urban,86.1,50.1,109.5,Low income,Sub-Saharan Africa,14117366.0,3995.89502,59.435,40.565
ZMB,Zambia,2010,Rural,41.7,19.3,109.5,Low income,Sub-Saharan Africa,14117366.0,3995.89502,59.435,40.565
ZMB,Zambia,2011,Urban,86.6,50.7,104.0,Low income,Sub-Saharan Africa,14562509.0,4025.201416,58.913,41.087
ZMB,Zambia,2011,Rural,44.1,20.6,104.0,Low income,Sub-Saharan Africa,14562509.0,4025.201416,58.913,41.087
ZMB,Zambia,2012,Urban,87.1,51.3,98.4,Low income,Sub-Saharan Africa,15023315.0,4168.04541,58.39,41.61
ZMB,Zambia,2012,Rural,46.5,21.9,98.4,Low income,Sub-Saharan Africa,15023315.0,4168.04541,58.39,41.61
ZMB,Zambia,2013,Urban,87.6,51.9,92.8,Low income,Sub-Saharan Africa,15499596.0,4206.591309,57.866,42.134
ZMB,Zambia,2013,Rural,48.9,23.2,92.8,Low income,Sub-Saharan Africa,15499596.0,4206.591309,57.866,42.134
ZMB,Zambia,2014,Urban,88.1,52.5,87.3,Low income,Sub-Saharan Africa,15991041.0,4293.414063,57.341,42.659
ZMB,Zambia,2014,Rural,51.3,24.5,87.3,Low income,Sub-Saharan Africa,15991041.0,4293.414063,57.341,42.659
ZMB,Zambia,2015,Urban,88.6,53.1,81.9,Low income,Sub-Saharan Africa,16497184.0,4293.414063,56.815,43.185
ZMB,Zambia,2015,Rural,53.7,25.8,81.9,Low income,Sub-Saharan Africa,16497184.0,4293.414063,56.815,43.185
ZMB,Zambia,2016,Urban,88.9,53.5,76.6,Low income,Sub-Saharan Africa,17017267.0,4351.488281,56.288,43.712
ZMB,Zambia,2016,Rural,55.4,26.6,76.6,Low income,Sub-Saharan Africa,17017267.0,4351.488281,56.288,43.712
ZMB,Zambia,2017,Urban,89.2,53.9,71.5,Low income,Sub-Saharan Africa,17550741.0,4424.238281,55.76,44.24
ZMB,Zambia,2017,Rural,57.1,27.4,71.5,Low income,Sub-Saharan Africa,17550741.0,4424.238281,55.76,44.24
ZMB,Zambia,2018,Urban,89.5,54.3,66.7,Low income,Sub-Saharan Africa,18097053.0,4557.485352,55.232,44.768
ZMB,Zambia,2018,Rural,58.8,28.2,66.7,Low income,Sub-Saharan Africa,18097053.0,4557.485352,55.232,44.768
ZMB,Zambia,2019,Urban,89.8,54.7,62.2,Low income,Sub-Saharan Africa,18655767.0,4460.038086,54.702,45.298
ZMB,Zambia,2019,Rural,60.5,29.0,62.2,Low income,Sub-Saharan Africa,18655767.0,4460.038086,54.702,45.298
ZMB,Zambia,2020,Urban,90.1,54.2,58.0,Low income,Sub-Saharan Africa,19226509.0,4293.414063,54.172,45.828
ZMB,Zambia,2020,Rural,62.1,28.5,58.0,Low income,Sub-Saharan Africa,19226509.0,4293.414063,54.172,45.828
ZMB,Zambia,2021,Urban,90.2,53.9,54.2,Low income,Sub-Saharan Africa,19808381.0,4424.238281,53.64,46.36
ZMB,Zambia,2021,Rural,63.3,28.2,54.2,Low income,Sub-Saharan Africa,19808381.0,4424.238281,53.64,46.36
ZMB,Zambia,2022,Urban,85.5,53.5,0,Low income,Sub-Saharan Africa,20399997.0,4598.834473,53.108,46.892
ZMB,Zambia,2022,Rural,59.3,25.4,0,Low income,Sub-Saharan Africa,20399997.0,4598.834473,53.108,46.892
ZWE,Zimbabwe,2000,Urban,98.4,50.6,100.2,Low income,Sub-Saharan Africa,11881477.0,2771.022705,67.14,32.86
ZWE,Zimbabwe,2000,Rural,73.2,32.3,100.2,Low income,Sub-Saharan Africa,11881477.0,2771.022705,67.14,32.86
ZWE,Zimbabwe,2001,Urban,98.0,50.5,98.2,Low income,Sub-Saharan Africa,11923929.0,2824.368652,66.822,33.178
ZWE,Zimbabwe,2001,Rural,72.4,32.6,98.2,Low income,Sub-Saharan Africa,11923929.0,2824.368652,66.822,33.178
ZWE,Zimbabwe,2002,Urban,97.6,50.4,95.9,Low income,Sub-Saharan Africa,11954290.0,2587.22998,66.503,33.497
ZWE,Zimbabwe,2002,Rural,71.6,32.9,95.9,Low income,Sub-Saharan Africa,11954290.0,2587.22998,66.503,33.497
ZWE,Zimbabwe,2003,Urban,97.2,50.3,93.4,Low income,Sub-Saharan Africa,11982224.0,2184.159668,66.184,33.816
ZWE,Zimbabwe,2003,Rural,70.8,33.2,93.4,Low income,Sub-Saharan Africa,11982224.0,2184.159668,66.184,33.816
ZWE,Zimbabwe,2004,Urban,96.8,50.2,90.8,Low income,Sub-Saharan Africa,12019912.0,2068.265137,65.864,34.136
ZWE,Zimbabwe,2004,Rural,70.0,33.5,90.8,Low income,Sub-Saharan Africa,12019912.0,2068.265137,65.864,34.136
ZWE,Zimbabwe,2005,Urban,96.4,50.1,88.2,Low income,Sub-Saharan Africa,12076699.0,1986.827759,65.544,34.456
ZWE,Zimbabwe,2005,Rural,69.2,33.8,88.2,Low income,Sub-Saharan Africa,12076699.0,1986.827759,65.544,34.456
ZWE,Zimbabwe,2006,Urban,96.3,50.1,85.5,Low income,Sub-Saharan Africa,12155491.0,1920.489746,65.223,34.777
ZWE,Zimbabwe,2006,Rural,68.6,33.8,85.5,Low income,Sub-Saharan Africa,12155491.0,1920.489746,65.223,34.777
ZWE,Zimbabwe,2007,Urban,96.2,50.0,82.9,Low income,Sub-Saharan Africa,12255922.0,1852.14917,64.902,35.098
ZWE,Zimbabwe,2007,Rural,68.0,33.9,82.9,Low income,Sub-Saharan Africa,12255922.0,1852.14917,64.902,35.098
ZWE,Zimbabwe,2008,Urban,96.1,49.9,80.4,Low income,Sub-Saharan Africa,12379549.0,1427.567017,64.58,35.42
ZWE,Zimbabwe,2008,Rural,67.4,34.0,80.4,Low income,Sub-Saharan Africa,12379549.0,1427.567017,64.58,35.42
ZWE,Zimbabwe,2009,Urban,96.0,49.9,77.9,Low income,Sub-Saharan Africa,12526968.0,1695.556276,64.258,35.742
ZWE,Zimbabwe,2009,Rural,67.2,34.1,77.9,Low income,Sub-Saharan Africa,12526968.0,1695.556276,64.258,35.742
ZWE,Zimbabwe,2010,Urban,97.4,50.0,75.6,Low income,Sub-Saharan Africa,12697723.0,1968.735474,63.935,36.065
ZWE,Zimbabwe,2010,Rural,67.0,34.1,75.6,Low income,Sub-Saharan Africa,12697723.0,1968.735474,63.935,36.065
ZWE,Zimbabwe,2011,Urban,97.1,50.1,73.3,Low income,Sub-Saharan Africa,12894316.0,2207.135498,63.612,36.388
ZWE,Zimbabwe,2011,Rural,66.8,34.3,73.3,Low income,Sub-Saharan Africa,12894316.0,2207.135498,63.612,36.388
ZWE,Zimbabwe,2012,Urban,96.8,50.2,71.1,Low income,Sub-Saharan Africa,13115131.0,2484.75708,63.288,36.712
ZWE,Zimbabwe,2012,Rural,66.6,34.5,71.1,Low income,Sub-Saharan Africa,13115131.0,2484.75708,63.288,36.712
ZWE,Zimbabwe,2013,Urban,96.5,50.3,69.0,Low income,Sub-Saharan Africa,13350356.0,2510.23999,62.964,37.036
ZWE,Zimbabwe,2013,Rural,66.4,34.7,69.0,Low income,Sub-Saharan Africa,13350356.0,2510.23999,62.964,37.036
ZWE,Zimbabwe,2014,Urban,96.2,50.4,67.0,Low income,Sub-Saharan Africa,13586681.0,2510.23999,62.639,37.361
ZWE,Zimbabwe,2014,Rural,66.2,34.9,67.0,Low income,Sub-Saharan Africa,13586681.0,2510.23999,62.639,37.361
ZWE,Zimbabwe,2015,Urban,95.9,50.5,65.1,Low income,Sub-Saharan Africa,13815000.0,2510.23999,62.314,37.686
ZWE,Zimbabwe,2015,Rural,66.0,35.1,65.1,Low income,Sub-Saharan Africa,13815000.0,2510.23999,62.314,37.686
ZWE,Zimbabwe,2016,Urban,95.6,50.8,63.3,Low income,Sub-Saharan Africa,14030331.0,2484.75708,61.988,38.012
ZWE,Zimbabwe,2016,Rural,65.3,35.4,63.3,Low income,Sub-Saharan Africa,14030331.0,2484.75708,61.988,38.012
ZWE,Zimbabwe,2017,Urban,95.3,51.1,61.6,Low income,Sub-Saharan Africa,14236595.0,2611.378906,61.662,38.338
ZWE,Zimbabwe,2017,Rural,64.6,35.7,61.6,Low income,Sub-Saharan Africa,14236595.0,2611.378906,61.662,38.338
ZWE,Zimbabwe,2018,Urban,95.0,51.4,60.0,Low income,Sub-Saharan Africa,14438802.0,2744.103027,61.335,38.665
ZWE,Zimbabwe,2018,Rural,63.9,36.0,60.0,Low income,Sub-Saharan Africa,14438802.0,2744.103027,61.335,38.665
ZWE,Zimbabwe,2019,Urban,94.7,51.7,58.5,Low income,Sub-Saharan Africa,14645468.0,2510.23999,61.008,38.992
ZWE,Zimbabwe,2019,Rural,63.2,36.3,58.5,Low income,Sub-Saharan Africa,14645468.0,2510.23999,61.008,38.992
ZWE,Zimbabwe,2020,Urban,95.7,52.2,57.1,Low income,Sub-Saharan Africa,14862924.0,2435.539795,60.68,39.32
ZWE,Zimbabwe,2020,Rural,61.9,36.5,57.1,Low income,Sub-Saharan Africa,14862924.0,2435.539795,60.68,39.32
ZWE,Zimbabwe,2021,Urban,96.5,52.5,55.8,Low income,Sub-Saharan Africa,15092171.0,2611.378906,60.352,39.648
ZWE,Zimbabwe,2021,Rural,61.0,36.6,55.8,Low income,Sub-Saharan Africa,15092171.0,2611.378906,60.352,39.648
ZWE,Zimbabwe,2022,Urban,97.8,52.7,0,Low income,Sub-Saharan Africa,15333516.0,2679.539795,60.023,39.977
ZWE,Zimbabwe,2022,Rural,59.8,36.7,0,Low income,Sub-Saharan Africa,15333516.0,2679.539795,60.023,39.977
